item_id,knowledge_code
47789,"[189]"
47790,"[217]"
47793,"[54]"
47811,"[298]"
47812,"[186]"
47813,"[186]"
47839,"[134]"
47840,"[134]"
47841,"[18]"
47842,"[18]"
47843,"[18]"
47844,"[18]"
47845,"[18]"
47846,"[18]"
47847,"[18]"
47848,"[18]"
47849,"[18]"
47850,"[79]"
47851,"[18]"
47852,"[18]"
47853,"[79]"
47854,"[18]"
47858,"[18]"
47859,"[32]"
47860,"[132]"
47861,"[185]"
47862,"[15]"
47863,"[18]"
47864,"[18]"
47865,"[55]"
47866,"[42]"
47867,"[79]"
47868,"[42]"
47869,"[32]"
47870,"[32]"
47871,"[55]"
47872,"[386]"
47873,"[15]"
47932,"[78]"
47942,"[193]"
47943,"[193]"
47944,"[184]"
47945,"[253]"
47946,"[253]"
47947,"[356]"
47948,"[227]"
47949,"[184]"
47951,"[44]"
47952,"[280]"
47953,"[387]"
47954,"[32]"
47955,"[42]"
47956,"[32]"
47957,"[185]"
47958,"[32]"
47959,"[225]"
47960,"[32]"
47961,"[387]"
47970,"[253]"
47971,"[273]"
47972,"[248]"
47973,"[253]"
47974,"[335]"
47977,"[227]"
47978,"[110]"
47979,"[335]"
47981,"[227]"
47982,"[227]"
47983,"[227]"
47984,"[335]"
47985,"[133]"
47986,"[110]"
47987,"[110]"
47988,"[110]"
47989,"[110]"
47990,"[300]"
47991,"[110]"
47993,"[110]"
47995,"[110]"
47996,"[110]"
47997,"[110]"
47999,"[110]"
48000,"[110]"
48001,"[110]"
48003,"[110]"
48004,"[110]"
48006,"[110]"
48007,"[110]"
48008,"[110]"
48009,"[110]"
48011,"[110]"
48012,"[40]"
48013,"[40]"
48014,"[40]"
48015,"[246]"
48016,"[71]"
48017,"[142]"
48018,"[69]"
48021,"[140]"
48024,"[134]"
48025,"[134]"
48026,"[134]"
48027,"[134]"
48029,"[139]"
48030,"[133]"
48031,"[227]"
48037,"[189]"
48048,"[132]"
48049,"[132]"
48050,"[18]"
48051,"[79]"
48052,"[18]"
48053,"[15]"
48054,"[15]"
48055,"[15]"
48056,"[55]"
48057,"[140]"
48058,"[55]"
48059,"[55]"
48060,"[55]"
48061,"[387]"
48062,"[185]"
48066,"[32]"
48067,"[80]"
48068,"[185]"
48070,"[224]"
48072,"[248]"
48074,"[32]"
48075,"[387]"
48076,"[32]"
48080,"[246]"
48082,"[134]"
48084,"[139]"
48086,"[18]"
48087,"[79]"
48088,"[18]"
48089,"[79]"
48090,"[54]"
48091,"[190]"
48092,"[55]"
48093,"[335]"
48094,"[110]"
48099,"[219]"
48101,"[412]"
48107,"[412]"
48115,"[184]"
48116,"[80]"
48117,"[227]"
48120,"[185]"
48122,"[185]"
48123,"[32]"
48124,"[32]"
48125,"[185]"
48126,"[185]"
48127,"[54]"
48135,"[248]"
48139,"[32]"
48140,"[158]"
48144,"[240]"
48145,"[80]"
48147,"[54]"
48149,"[54]"
48150,"[55]"
48169,"[80]"
48170,"[408]"
48173,"[32]"
48177,"[140]"
48178,"[32]"
48179,"[185]"
48182,"[219]"
48183,"[42]"
48184,"[54]"
48189,"[134]"
48190,"[202]"
48192,"[190]"
48195,"[190]"
48197,"[190]"
48199,"[186]"
48203,"[190]"
48207,"[279]"
48212,"[55]"
48214,"[71]"
48216,"[387]"
48223,"[191]"
48228,"[184]"
48229,"[191]"
48230,"[194]"
48232,"[194]"
48233,"[194]"
48234,"[194]"
48242,"[191]"
48243,"[55]"
48247,"[194]"
48257,"[80]"
48259,"[55]"
48261,"[194]"
48262,"[32]"
48263,"[71]"
48264,"[55]"
48266,"[191]"
48267,"[190]"
48269,"[55]"
48270,"[227]"
48271,"[191]"
48272,"[88]"
48273,"[42]"
48278,"[253]"
48282,"[224]"
48283,"[202]"
48284,"[54]"
48286,"[54]"
48287,"[191]"
48289,"[55]"
48300,"[256]"
48302,"[256]"
48303,"[55]"
67556,"[42]"
67570,"[42]"
67575,"[55]"
67578,"[55]"
67581,"[42]"
67593,"[55]"
68037,"[42]"
68038,"[55]"
68040,"[55]"
68042,"[55]"
68045,"[42]"
68047,"[42]"
68050,"[140]"
70536,"[168]"
70537,"[170]"
70538,"[168]"
70539,"[168]"
70541,"[168]"
70542,"[168]"
70543,"[168]"
70546,"[168]"
70547,"[168]"
70549,"[168]"
70550,"[170]"
70551,"[168]"
70552,"[158]"
70553,"[407]"
70555,"[170]"
70556,"[168]"
70558,"[168]"
70559,"[168]"
70560,"[326]"
70561,"[168]"
70562,"[168]"
70564,"[168]"
70565,"[168]"
70566,"[168]"
70567,"[168]"
70569,"[168]"
70570,"[168]"
70571,"[168]"
70572,"[168]"
70573,"[168]"
70574,"[170]"
70575,"[168]"
70576,"[352]"
70577,"[168]"
70578,"[168]"
70579,"[168]"
70581,"[168]"
70582,"[168]"
70583,"[168]"
70584,"[168]"
70586,"[168]"
70587,"[168]"
70588,"[168]"
70589,"[168]"
70590,"[326]"
70591,"[168]"
70592,"[168]"
70593,"[168]"
70594,"[168]"
70596,"[168]"
70597,"[168]"
70598,"[168]"
70599,"[170]"
70601,"[168]"
70602,"[168]"
70603,"[168]"
70604,"[158]"
70605,"[158]"
70606,"[168]"
70607,"[168]"
70782,"[55]"
70783,"[42]"
70786,"[42]"
70787,"[55]"
70788,"[42]"
70789,"[55]"
70835,"[185]"
70836,"[132]"
70837,"[54]"
70838,"[132]"
70840,"[42]"
70841,"[18]"
70843,"[18]"
70844,"[194]"
70845,"[55]"
70846,"[79]"
70848,"[79]"
70849,"[15]"
70850,"[79]"
70851,"[79]"
70852,"[55]"
70853,"[42]"
70854,"[132]"
70855,"[55]"
70856,"[79]"
70857,"[80]"
70861,"[18]"
70862,"[55]"
70863,"[18]"
70865,"[79]"
70866,"[55]"
70867,"[55]"
70868,"[79]"
70869,"[55]"
70870,"[15]"
70871,"[15]"
70872,"[42]"
70873,"[132]"
70874,"[55]"
70875,"[42]"
70876,"[79]"
70878,"[79]"
70879,"[55]"
70880,"[79]"
70881,"[32]"
70882,"[79]"
70883,"[55]"
70885,"[80]"
70886,"[55]"
70888,"[55]"
70891,"[55]"
70893,"[54]"
70894,"[55]"
70895,"[132]"
70897,"[132]"
70899,"[55]"
70900,"[54]"
70901,"[18]"
70902,"[55]"
70906,"[55]"
70907,"[80]"
168324,"[158]"
168325,"[158]"
168326,"[158]"
168327,"[158]"
168328,"[158]"
168329,"[158]"
168330,"[46]"
168331,"[44]"
168332,"[168]"
168333,"[47]"
168334,"[168]"
168335,"[47]"
168336,"[84]"
168337,"[70]"
168338,"[84]"
168339,"[84]"
168340,"[142]"
168341,"[69]"
168342,"[142]"
168343,"[70]"
168344,"[159]"
168345,"[47]"
168346,"[142]"
168347,"[69]"
168348,"[70]"
168349,"[78]"
168351,"[78]"
178627,"[140]"
178628,"[155]"
178634,"[158]"
178635,"[246]"
182898,"[194]"
182900,"[252]"
182901,"[69]"
182902,"[54]"
182905,"[55]"
182906,"[55]"
182907,"[55]"
182913,"[134]"
182914,"[55]"
219324,"[54]"
242460,"[227]"
242462,"[110]"
242463,"[44]"
242465,"[44]"
242466,"[44]"
242467,"[165]"
242469,"[273]"
242470,"[227]"
257062,"[18]"
257063,"[18]"
257065,"[246]"
257066,"[55]"
257068,"[54]"
257071,"[252]"
257083,"[335]"
257127,"[55]"
274411,"[202]"
274535,"[32]"
303073,"[256]"
